images,retweet_of,handle_original_tweet,handle_original_tweet_name,handle_original_tweet_user,type_of_tweet,time_elapsed,comments_on_tweet,retweets_on_tweet,quote_on_tweet,likes_on_tweet,text,link,profile,profile_handle,posts,likes,followers,following,user,username,quote_original_text
['https://nitter.poast.org/pic/orig/media%2FGNJigE1WwAAsY6O.jpg'],,,,,tweet,"May 9, 2024 · 4:04 PM UTC",815,87,57,219,"Brown sold the gold. He raided pensions. Then left a note confirming ‘there is no money’.

Now he’s helping Keir Starmer do it all over again.

#SameOldLabour🥀",https://nitter.poast.org/Conservatives/status/1788600898488304086#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,@Conservatives,quote,"May 9, 2024 · 3:42 PM UTC",168,26,12,92,Hold that bell…this summer last orders are going on well into the night 🍻 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://nitter.poast.org/Conservatives/status/1788595338263089575#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,🚨 HERE WE GO 🚨
['https://nitter.poast.org/pic/orig/media%2FGNJSqqGXwAASO8A.jpg'],,,,,tweet,"May 9, 2024 · 2:59 PM UTC",903,100,82,289,"Brown sold the gold. He raided pensions. Then left a note confirming ‘there is no money’.

Now he’s helping Keir Starmer do it all over again.

#SameOldLabour🥀",https://nitter.poast.org/Conservatives/status/1788584490803065289#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGNJH4ItWIAAtA4K.jpg'],,,,,tweet,"May 9, 2024 · 2:05 PM UTC","1,104",85,133,220,"NHS waiting lists are down again.

The plan is working. That’s why it’s important we stick with it ✅",https://nitter.poast.org/Conservatives/status/1788571037430325639#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGNJAhC_WAAAPDPv.jpg'],,,,,tweet,"May 9, 2024 · 1:33 PM UTC",284,41,20,173,"Debate and the open exchange of views in universities is essential, but it can never tip over into hate speech, harassment or violence.

Today, @RishiSunak met with Vice Chancellors and Jewish students to deliver a clear message: antisemitic protests at unis are unacceptable.",https://nitter.poast.org/Conservatives/status/1788563026032877582#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"May 9, 2024 · 10:47 AM UTC",535,60,22,255,"Apparently Angela Rayner is doing a big speech today

… without a single journalist or camera present",https://nitter.poast.org/Conservatives/status/1788521100361527613#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGNHoKXjWwAEO2SZ.jpg'],,,,,tweet,"May 9, 2024 · 7:07 AM UTC","1,235",247,193,664,"Brown sold the gold. He raided pensions. Then left a note confirming ‘there is no money’.

Now he’s helping Keir Starmer do it all over again.

#SameOldLabour🥀",https://nitter.poast.org/Conservatives/status/1788465798689828878#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"May 8, 2024 · 4:11 PM UTC",67,11,14,97,"This summer for the Euros, @RishiSunak is making sure pubs stay open later so the celebrations can go on longer 🍻",https://nitter.poast.org/Conservatives/status/1788240331336561066#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"May 8, 2024 · 4:11 PM UTC",397,67,146,770,🚨 HERE WE GO 🚨,https://nitter.poast.org/Conservatives/status/1788240328878686395#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGNDjBh_WUAAMN73.jpg'],,,,,tweet,"May 8, 2024 · 12:11 PM UTC",699,238,58,838,Even Labour MPs know you can’t trust Labour to stop the boats.,https://nitter.poast.org/Conservatives/status/1788179831894458402#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,@ClaireCoutinho,quote,"May 8, 2024 · 10:16 AM UTC",337,52,15,146,"We will be the first European nation to produce advanced nuclear fuel - a market currently dominated by Russia – to help fuel nuclear power plants at home and abroad.

We will push Putin out of the global energy market and drive down energy bills.",https://nitter.poast.org/Conservatives/status/1788151052484723135#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,"We must never again be beholden to Putin for our energy needs. 

That’s why the UK will become the world’s first European producer of advanced nuclear fuel outside of Russia.

Our £196m funding for @urencoglobal is part of plans for the largest nuclear expansion in 70 years."
['https://nitter.poast.org/pic/orig/media%2FGNC1lmZWkAErV8A.jpg'],,,,,tweet,"May 8, 2024 · 8:56 AM UTC",333,192,27,620,"Today on #VEDay we remember the generation of heroes who fought to keep us free at home and abroad.

Let us never forget their service and sacrifice in defence of freedom.",https://nitter.poast.org/Conservatives/status/1788130779106533845#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Rt Hon Grant Shapps MP,@grantshapps,retweet,"May 7, 2024 · 6:51 PM UTC",276,57,23,215,"Today I’ve outlined the eight point plan we have put in place to support and protect Armed Forces personnel after a malign actor compromised a contractor run payment network.

🔗 My full statement: gov.uk/government/speeches/d…",https://nitter.poast.org/grantshapps/status/1787918188379885599#m,Conservatives,Conservatives,31781,6757,619757,1726,Rt Hon Grant Shapps MP,@grantshapps,
"['https://nitter.poast.org/pic/orig/media%2FGM_ZCHqXsAEaEPN.jpg', 'https://nitter.poast.org/pic/orig/media%2FGM_ZE2bXUAAqXBw.jpg', 'https://nitter.poast.org/pic/orig/media%2FGM_ZHc8WAAE07Lx.jpg', 'https://nitter.poast.org/pic/orig/media%2FGM_ZKTdWcAEqe0E.jpg']",Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 7, 2024 · 5:30 PM UTC","1,047",131,37,840,"Fantastic to visit @wayve_ai today, which has just secured the biggest investment in a UK AI company ever.

This is a huge vote of confidence in the UK as an AI superpower, and shows that our plan for the economy is working.",https://nitter.poast.org/RishiSunak/status/1787897701507490154#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
[],,,,,tweet,"May 7, 2024 · 10:08 AM UTC",383,37,26,111,"“It's time police bravery was rewarded” - Home Secretary @JamesCleverly 👏

express.co.uk/news/politics/…",https://nitter.poast.org/Conservatives/status/1787786506016329955#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGM9FxfFWYAAGD0J.jpg'],Conservatives retweeted,,Michelle Donelan MP,@michelledonelan,retweet,"May 7, 2024 · 6:47 AM UTC",55,22,2,54,"This investment is a vote of confidence in the UK as an AI powerhouse.

@wayve_ai are a true homegrown success story, made possible by our pro-innovation approach to managing this generation-defining tech.

The UK is now firmly the global destination for tech innovation & growth.",https://nitter.poast.org/michelledonelan/status/1787735939596353852#m,Conservatives,Conservatives,31781,6757,619757,1726,Michelle Donelan MP,@michelledonelan,
['https://nitter.poast.org/pic/orig/media%2FGM63kzUXkAAzpn_.jpg'],Conservatives retweeted,,Rt Hon Grant Shapps MP,@grantshapps,retweet,"May 6, 2024 · 7:39 PM UTC",242,47,19,323,"One year ago thousands of members of the Armed Forces were deployed as part of the King’s coronation.

Today we’ve celebrated the first anniversary of that day with gun salutes across the country 🇬🇧",https://nitter.poast.org/grantshapps/status/1787567948980244768#m,Conservatives,Conservatives,31781,6757,619757,1726,Rt Hon Grant Shapps MP,@grantshapps,
[],Conservatives retweeted,,Richard Holden MP,@RicHolden,retweet,"May 5, 2024 · 2:37 PM UTC",698,107,61,246,"Absolute clarity from @reformparty_uk about their real aim - to help Sir @Keir_Starmer & @UKLabour win

On @TimesRadio @TiceRichard said he was ‘delighted’ to have enabled a Labour victory in the West Midlands

Full Quote:

“We stopped Andy Street from winning in the West Midlands. We're delighted by that”

A vote for Reform is a vote to help Labour win. Mr Tice’s own words.",https://nitter.poast.org/RicHolden/status/1787129490755166267#m,Conservatives,Conservatives,31781,6757,619757,1726,Richard Holden MP,@RicHolden,
[],Conservatives retweeted,,David Cameron,@David_Cameron,retweet,"May 5, 2024 · 7:34 PM UTC","1,241",234,59,"1,204","On Yom HaShoah, we honour the memory of the six million Jews murdered in the Holocaust – humanity’s darkest hour.   

We all have a duty to tackle the scourge of antisemitism and fight Holocaust denial and distortion wherever it occurs.",https://nitter.poast.org/David_Cameron/status/1787204152319160640#m,Conservatives,Conservatives,31781,6757,619757,1726,David Cameron,@David_Cameron,
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"May 4, 2024 · 5:20 PM UTC","2,784",101,284,"1,238","Congratulations @SadiqKhan, I look forward to working with you to ensure that Londoners are safe.",https://nitter.poast.org/JamesCleverly/status/1786808195366650164#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
['https://nitter.poast.org/pic/orig/media%2FGMqiRMhWUAAuE4f.jpg'],,,,,tweet,"May 3, 2024 · 3:39 PM UTC","1,549",125,91,742,"Ben Houchen has delivered more in 7 years than Labour did in 30 years. 

He’s delivering a brighter future for Tees Valley and we’re delivering a brighter future for Britain.",https://nitter.poast.org/Conservatives/status/1786420263195668986#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGMpsOR_XsAAITgO.jpg'],,,,,tweet,"May 3, 2024 · 11:37 AM UTC","1,032",207,123,"1,382",HUGE victory in Tees Valley for @BenHouchen 👏,https://nitter.poast.org/Conservatives/status/1786359451559047276#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"May 3, 2024 · 11:06 AM UTC","2,035",194,172,513,"We promised to deliver the biggest ever cut in legal migration. 

We’re delivering on our promise 👇",https://nitter.poast.org/JamesCleverly/status/1786351725470687299#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
"['https://nitter.poast.org/pic/orig/media%2FGMoZpx3X0AAi4IR.jpg', 'https://nitter.poast.org/pic/orig/media%2FGMoZp1ZXwAAdujn.jpg', 'https://nitter.poast.org/pic/orig/media%2FGMoZp97XkAAS1b7.jpg', 'https://nitter.poast.org/pic/orig/media%2FGMoZp-dXwAAEj17.jpg']",Conservatives retweeted,,David Cameron,@David_Cameron,retweet,"May 3, 2024 · 9:48 AM UTC","1,133",311,62,"1,925","Thank you President @ZelenskyyUA for welcoming me once again to Kyiv. 

The UK is focussed on giving you the tools you need to defend your land and build a prosperous future for the Ukrainian people.

Slava Ukraini.",https://nitter.poast.org/David_Cameron/status/1786332006378348744#m,Conservatives,Conservatives,31781,6757,619757,1726,David Cameron,@David_Cameron,
[],Conservatives retweeted,,Richard Holden MP,@RicHolden,retweet,"May 2, 2024 · 9:53 PM UTC",396,30,23,222,"Massive thank you to all our @Conservatives candidates, members, activists and especially our voters

I’m knackered and off to bed for a couple of hours as I’ve got the morning round of media tomorrow morning so see you then! 

Thank you all again",https://nitter.poast.org/RicHolden/status/1786152181671854333#m,Conservatives,Conservatives,31781,6757,619757,1726,Richard Holden MP,@RicHolden,
['https://nitter.poast.org/pic/orig/media%2FGMmjnRIX0AAc_u-.jpg'],,,,,tweet,"May 2, 2024 · 9:00 PM UTC","1,768",187,123,"1,035",To every voter and volunteer across the country who supported us to deliver a brighter future - THANK YOU!,https://nitter.poast.org/Conservatives/status/1786138629221257637#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGMmB-g8WYAAcDCc.jpg'],,,,,tweet,"May 2, 2024 · 6:35 PM UTC",505,58,27,215,"Today you get to choose who runs your local services.

✅ Vote Conservative to deliver a brighter future for your area.

(Polls close at 10pm - bring photo ID!)",https://nitter.poast.org/Conservatives/status/1786102147370615041#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Richard Holden MP,@RicHolden,retweet,"May 2, 2024 · 5:02 PM UTC",,20,7,86,"Keep going @Conservatives!

🚪 knocking up 
📞 connect calling

We need to get those votes out right across the country!

There are a lot of tight elections and every vote will matter!",https://nitter.poast.org/RicHolden/status/1786078919117922335#m,Conservatives,Conservatives,31781,6757,619757,1726,Richard Holden MP,@RicHolden,
[],Conservatives retweeted,,Claire Coutinho MP,@ClaireCoutinho,retweet,"May 2, 2024 · 9:22 AM UTC",708,"1,857",121,"6,901","They called you a ‘bigot’ if you questioned whether women had a penis.

Then, a ‘flat-earther’ if you want to stop ULEZ.

Now you’re a ‘racist’ if you vote for Susan Hall.

Welcome to a society run by Labour. They’ll shame you until you do as you’re told.",https://nitter.poast.org/ClaireCoutinho/status/1785963177613680817#m,Conservatives,Conservatives,31781,6757,619757,1726,Claire Coutinho MP,@ClaireCoutinho,
['https://nitter.poast.org/pic/orig/media%2FGMlDH5MXcAAqqr8.jpg'],,,,,tweet,"May 2, 2024 · 2:05 PM UTC",675,116,23,332,"Don't let your area end up on this list 👇

Vote for the Conservatives today for better services and lower taxes.",https://nitter.poast.org/Conservatives/status/1786034169132331221#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Susan Hall AM,@Councillorsuzie,retweet,"May 2, 2024 · 9:02 AM UTC",475,660,45,"2,580",Crime is out of control under Sadiq Khan. Vote for change today.,https://nitter.poast.org/Councillorsuzie/status/1785957911241343056#m,Conservatives,Conservatives,31781,6757,619757,1726,Susan Hall AM,@Councillorsuzie,
['https://nitter.poast.org/pic/orig/media%2FGMjzONvXEAIP9_G.jpg'],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"May 2, 2024 · 8:09 AM UTC","6,487",445,699,"4,078","Today you get to choose who runs your local services.

The facts are clear, @Conservatives keep council tax low and deliver better local services. 

Vote Conservative today to deliver a brighter future for your area.",https://nitter.poast.org/RishiSunak/status/1785944683341861061#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGMjbog6WUAA29Uk.jpg'],,,,,tweet,"May 2, 2024 · 6:26 AM UTC","1,379",200,90,536,"Today you get to choose who runs your local services.

Conservatives keep council tax low and deliver better local services. 

Whenever Labour runs something, they run it into the ground.

✅ Vote Conservative to deliver a brighter future for your area.

(And bring photo ID!)",https://nitter.poast.org/Conservatives/status/1785918745359036717#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Andy Street,@andy4wm,retweet,"May 1, 2024 · 6:55 PM UTC",170,90,15,295,"We’ve achieved a lot together👇🏻

The best ever Commonwealth Games, 235,000 jobs and training opportunities created, leading the U.K. on housebuilding, & much, much more 📈

But there’s still more to do. So on Thursday place your trust in proven delivery & financial competence 🗳️",https://nitter.poast.org/andy4wm/status/1785744953923998079#m,Conservatives,Conservatives,31781,6757,619757,1726,Andy Street,@andy4wm,
